Y	M	Lead	P-Y	P-M	Streamflow_CV
2005 10 2 2005 11 24.7442
2006 10 2 2006 11 8.13338
2007 10 2 2007 11 44.4547
2008 10 2 2008 11 29.2147
2009 10 2 2009 11 87.8219
2010 10 2 2010 11 45.7499
2011 10 2 2011 11 5.53321
2012 10 2 2012 11 57.9158
2013 10 2 2013 11 0.0832019
2014 10 2 2014 11 0.615788
2015 10 2 2015 11 1.0193
2016 10 2 2016 11 3.82786
1982 10 3 1982 12 37.9992
1983 10 3 1983 12 38.8808
1984 10 3 1984 12 47.0797
1985 10 3 1985 12 22.3194
1986 10 3 1986 12 66.8872
1987 10 3 1987 12 43.6424
1988 10 3 1988 12 26.1037
1989 10 3 1989 12 25.6413
1990 10 3 1990 12 41.2604
1991 10 3 1991 12 70.6568
1992 10 3 1992 12 45.5777
1993 10 3 1993 12 60.0331
1994 10 3 1994 12 24.2403
1995 10 3 1995 12 59.1184
1996 10 3 1996 12 75.1545
1997 10 3 1997 12 32.2504
1998 10 3 1998 12 22.4758
1999 10 3 1999 12 13.9731
2000 10 3 2000 12 67.5468
2001 10 3 2001 12 61.3012
2002 10 3 2002 12 34.04
2003 10 3 2003 12 22.1937
2004 10 3 2004 12 319.24
2005 10 3 2005 12 22.5297
2006 10 3 2006 12 6.73675
2007 10 3 2007 12 50.2476
2008 10 3 2008 12 22.9501
2009 10 3 2009 12 30.6852
2010 10 3 2010 12 43.5296
2011 10 3 2011 12 0.178873
2012 10 3 2012 12 4.75761
2013 10 3 2013 12 28.7099
2014 10 3 2014 12 40.6015
2015 10 3 2015 12 91.0834
2016 10 3 2016 12 53.5048
1982 10 4 1983 01 56.0773
1983 10 4 1984 01 34.1422
1984 10 4 1985 01 60.8249
1985 10 4 1986 01 32.6787
1986 10 4 1987 01 245.887
1987 10 4 1988 01 146.321
1988 10 4 1989 01 44.1712
1989 10 4 1990 01 20.4982
1990 10 4 1991 01 49.5494
1991 10 4 1992 01 553.881
1992 10 4 1993 01 76.8185
1993 10 4 1994 01 42.571
1994 10 4 1995 01 43.5183
1995 10 4 1996 01 40.7609
1996 10 4 1997 01 67.4162
1997 10 4 1998 01 51.691
1998 10 4 1999 01 23.5258
1999 10 4 2000 01 13.8846
2000 10 4 2001 01 28.7973
2001 10 4 2002 01 38.7728
2002 10 4 2003 01 36.8027
2003 10 4 2004 01 6.06141
2004 10 4 2005 01 87.6592
2005 10 4 2006 01 24.2471
2006 10 4 2007 01 10.6197
2007 10 4 2008 01 53.447
2008 10 4 2009 01 15.3234
2009 10 4 2010 01 16.982
2010 10 4 2011 01 45.1355
2011 10 4 2012 01 9.86449
2012 10 4 2013 01 7.39806
2013 10 4 2014 01 17.4013
2014 10 4 2015 01 15.7829
2015 10 4 2016 01 128.642
2016 10 4 2017 01 33.3158
1982 11 0 1982 11 36.1002
1983 11 0 1983 11 67.2999
1984 11 0 1984 11 206.001
1985 11 0 1985 11 32.3
1986 11 0 1986 11 387.199
1987 11 0 1987 11 33.7999
1988 11 0 1988 11 35.9999
1989 11 0 1989 11 8.66003
1990 11 0 1990 11 64.2999
1991 11 0 1991 11 158.399
1992 11 0 1992 11 89.6003
1993 11 0 1993 11 50.3001
1994 11 0 1994 11 56.6
1995 11 0 1995 11 61.3999
1996 11 0 1996 11 80.8001
1997 11 0 1997 11 21.2001
1998 11 0 1998 11 11.3
1999 11 0 1999 11 1.31
2000 11 0 2000 11 174.899
2001 11 0 2001 11 46.7002
2002 11 0 2002 11 48.3999
2003 11 0 2003 11 1.55
2004 11 0 2004 11 720.402
2005 11 0 2005 11 14.6
2006 11 0 2006 11 0.461
2007 11 0 2007 11 52.9998
2008 11 0 2008 11 10.7
2009 11 0 2009 11 13.9999
2010 11 0 2010 11 22.9
2011 11 0 2011 11 0.002
2012 11 0 2012 11 1.08
2013 11 0 2013 11 1.13
2014 11 0 2014 11 24.5001
2015 11 0 2015 11 132.799
2016 11 0 2016 11 166.701
1982 11 1 1982 11 19.7413
1983 11 1 1983 11 34.0667
1984 11 1 1984 11 69.3587
1985 11 1 1985 11 105.931
1986 11 1 1986 11 331.324
1987 11 1 1987 11 25.9031
1988 11 1 1988 11 20.2936
1989 11 1 1989 11 19.8155
1990 11 1 1990 11 46.3039
1991 11 1 1991 11 180.142
1992 11 1 1992 11 49.7332
1993 11 1 1993 11 134.651
1994 11 1 1994 11 74.1964
1995 11 1 1995 11 26.6604
1996 11 1 1996 11 93.2977
1997 11 1 1997 11 139.749
1998 11 1 1998 11 2.00554
1999 11 1 1999 11 0.000993007
2000 11 1 2000 11 103.051
2001 11 1 2001 11 19.2014
2002 11 1 2002 11 71.6814
2003 11 1 2003 11 4.03388
2004 11 1 2004 11 43.8816
2005 11 1 2005 11 13.3521
2006 11 1 2006 11 4.33421
2007 11 1 2007 11 21.4899
2008 11 1 2008 11 11.2421
2009 11 1 2009 11 34.9779
2010 11 1 2010 11 38.4284
2011 11 1 2011 11 2.25872
2012 11 1 2012 11 32.6559
2013 11 1 2013 11 1.36239
2014 11 1 2014 11 29.5208
2015 11 1 2015 11 52.2231
2016 11 1 2016 11 20.3035
1982 11 2 1982 12 48.1833
1983 11 2 1983 12 53.0805
1984 11 2 1984 12 58.1099
1985 11 2 1985 12 28.1026
1986 11 2 1986 12 76.87
1987 11 2 1987 12 29.3475
1988 11 2 1988 12 28.1711
1989 11 2 1989 12 25.1616
1990 11 2 1990 12 40.0826
1991 11 2 1991 12 67.7908
1992 11 2 1992 12 52.1955
1993 11 2 1993 12 38.4827
1994 11 2 1994 12 47.2741
1995 11 2 1995 12 50.4092
1996 11 2 1996 12 60.6186
1997 11 2 1997 12 33.7385
1998 11 2 1998 12 22.0586
1999 11 2 1999 12 10.4271
2000 11 2 2000 12 71.1559
2001 11 2 2001 12 40.6228
2002 11 2 2002 12 63.9364
2003 11 2 2003 12 15.3741
2004 11 2 2004 12 119.728
2005 11 2 2005 12 30.0326
2006 11 2 2006 12 9.07285
2007 11 2 2007 12 40.1891
2008 11 2 2008 12 26.217
2009 11 2 2009 12 21.2784
2010 11 2 2010 12 25.8019
2011 11 2 2011 12 0.124684
2012 11 2 2012 12 5.66023
2013 11 2 2013 12 27.5174
2014 11 2 2014 12 60.4772
2015 11 2 2015 12 190.284
2016 11 2 2016 12 90.4678
1982 11 3 1983 01 52.8598
1983 11 3 1984 01 31.7188
1984 11 3 1985 01 54.3253
1985 11 3 1986 01 32.5503
1986 11 3 1987 01 232.601
1987 11 3 1988 01 152.532
1988 11 3 1989 01 44.7607
1989 11 3 1990 01 20.4226
1990 11 3 1991 01 47.5202
1991 11 3 1992 01 540.559
1992 11 3 1993 01 65.5396
1993 11 3 1994 01 36.9305
1994 11 3 1995 01 39.9371
1995 11 3 1996 01 39.0212
1996 11 3 1997 01 63.5867
1997 11 3 1998 01 47.946
1998 11 3 1999 01 21.968
1999 11 3 2000 01 14.1313
2000 11 3 2001 01 29.5761
2001 11 3 2002 01 38.3129
2002 11 3 2003 01 38.17
2003 11 3 2004 01 5.60962
2004 11 3 2005 01 92.4703
2005 11 3 2006 01 25.3746
2006 11 3 2007 01 9.7177
2007 11 3 2008 01 60.7327
2008 11 3 2009 01 17.1635
2009 11 3 2010 01 16.7248
2010 11 3 2011 01 41.3277
2011 11 3 2012 01 13.0166
2012 11 3 2013 01 8.61346
2013 11 3 2014 01 22.1161
2014 11 3 2015 01 20.304
2015 11 3 2016 01 174.984
2016 11 3 2017 01 42.3737
1982 11 4 1983 02 97.7077
1983 11 4 1984 02 45.5038
1984 11 4 1985 02 413.562
1985 11 4 1986 02 40.3129
1986 11 4 1987 02 518.465
1987 11 4 1988 02 112.756
1988 11 4 1989 02 42.0986
1989 11 4 1990 02 42.2926
1990 11 4 1991 02 188.404
1991 11 4 1992 02 833.23
1992 11 4 1993 02 115.568
1993 11 4 1994 02 99.5859
1994 11 4 1995 02 62.4344
1995 11 4 1996 02 55.6204
1996 11 4 1997 02 50.5741
1997 11 4 1998 02 51.9604
1998 11 4 1999 02 20.2219
1999 11 4 2000 02 14.2207
2000 11 4 2001 02 25.6462
2001 11 4 2002 02 26.0449
2002 11 4 2003 02 21.929
2003 11 4 2004 02 6.9472
2004 11 4 2005 02 79.4822
2005 11 4 2006 02 23.8539
2006 11 4 2007 02 16.8654
2007 11 4 2008 02 82.1728
2008 11 4 2009 02 16.7232
2009 11 4 2010 02 166.138
2010 11 4 2011 02 50.4056
2011 11 4 2012 02 10.2977
2012 11 4 2013 02 6.96868
2013 11 4 2014 02 9.34413
2014 11 4 2015 02 14.8721
2015 11 4 2016 02 470.932
2016 11 4 2017 02 113.079
1982 12 0 1982 12 52.5003
1983 12 0 1983 12 30.7001
1984 12 0 1984 12 66.1
1985 12 0 1985 12 29.1999
1986 12 0 1986 12 410.801
1987 12 0 1987 12 193.4
1988 12 0 1988 12 38.2001
1989 12 0 1989 12 14.5001
1990 12 0 1990 12 51.7
1991 12 0 1991 12 1592.99
1992 12 0 1992 12 86.2999
1993 12 0 1993 12 37.4999
1994 12 0 1994 12 37.7999
1995 12 0 1995 12 35.5002
1996 12 0 1996 12 69.1003
1997 12 0 1997 12 44.7002
1998 12 0 1998 12 14.9
1999 12 0 1999 12 7.59999
2000 12 0 2000 12 22.5999
2001 12 0 2001 12 30.5
2002 12 0 2002 12 30.5999
2003 12 0 2003 12 2.3
2004 12 0 2004 12 100.3
2005 12 0 2005 12 17.9001
2006 12 0 2006 12 5.98002
2007 12 0 2007 12 58.2002
2008 12 0 2008 12 12.3
2009 12 0 2009 12 13.8001
2010 12 0 2010 12 37.3999
2011 12 0 2011 12 8.84002
2012 12 0 2012 12 4.33
2013 12 0 2013 12 14.2
2014 12 0 2014 12 13.1
2015 12 0 2015 12 464.299
2016 12 0 2016 12 63.4003
1982 12 1 1982 12 52.663
1983 12 1 1983 12 25.4068
1984 12 1 1984 12 92.5477
1985 12 1 1985 12 34.5513
1986 12 1 1986 12 106.927
1987 12 1 1987 12 31.7746
1988 12 1 1988 12 33.3906
1989 12 1 1989 12 19.5333
1990 12 1 1990 12 43.1909
1991 12 1 1991 12 67.2424
1992 12 1 1992 12 90.8199
1993 12 1 1993 12 99.3669
1994 12 1 1994 12 65.2156
1995 12 1 1995 12 29.6838
1996 12 1 1996 12 52.572
1997 12 1 1997 12 28.8792
1998 12 1 1998 12 21.9048
1999 12 1 1999 12 6.36172
2000 12 1 2000 12 95.1769
2001 12 1 2001 12 37.9072
2002 12 1 2002 12 62.8419
2003 12 1 2003 12 12.2155
2004 12 1 2004 12 175.455
2005 12 1 2005 12 23.7824
2006 12 1 2006 12 7.35414
2007 12 1 2007 12 26.2932
2008 12 1 2008 12 13.6714
2009 12 1 2009 12 40.8384
2010 12 1 2010 12 15.0873
2011 12 1 2011 12 0.376686
2012 12 1 2012 12 6.84588
2013 12 1 2013 12 40.1918
2014 12 1 2014 12 41.1198
2015 12 1 2015 12 117.118
2016 12 1 2016 12 59.7245
1982 12 2 1983 01 53.9226
1983 12 2 1984 01 30.8645
1984 12 2 1985 01 56.2854
1985 12 2 1986 01 33.7274
1986 12 2 1987 01 239.197
1987 12 2 1988 01 154.092
1988 12 2 1989 01 40.5854
1989 12 2 1990 01 18.2245
1990 12 2 1991 01 45.6852
1991 12 2 1992 01 520.475
1992 12 2 1993 01 70.5056
1993 12 2 1994 01 38.9851
1994 12 2 1995 01 40.3594
1995 12 2 1996 01 36.92
1996 12 2 1997 01 67.4508
1997 12 2 1998 01 50.4323
1998 12 2 1999 01 21.0925
1999 12 2 2000 01 12.9174
2000 12 2 2001 01 28.955
2001 12 2 2002 01 38.0505
2002 12 2 2003 01 36.5961
2003 12 2 2004 01 5.78084
2004 12 2 2005 01 90.2799
2005 12 2 2006 01 23.4672
2006 12 2 2007 01 10.4621
2007 12 2 2008 01 52.3712
2008 12 2 2009 01 16.111
2009 12 2 2010 01 17.8136
2010 12 2 2011 01 36.574
2011 12 2 2012 01 14.4736
2012 12 2 2013 01 9.42552
2013 12 2 2014 01 23.8577
2014 12 2 2015 01 22.2099
2015 12 2 2016 01 242.053
2016 12 2 2017 01 53.4773
1982 12 3 1983 02 99.904
1983 12 3 1984 02 52.0863
1984 12 3 1985 02 416.067
1985 12 3 1986 02 37.2086
1986 12 3 1987 02 518.056
1987 12 3 1988 02 103.664
1988 12 3 1989 02 38.7768
1989 12 3 1990 02 42.7994
1990 12 3 1991 02 169.48
1991 12 3 1992 02 844.725
1992 12 3 1993 02 89.3432
1993 12 3 1994 02 64.4503
1994 12 3 1995 02 94.4187
1995 12 3 1996 02 45.7426
1996 12 3 1997 02 49.8281
1997 12 3 1998 02 56.1824
1998 12 3 1999 02 22.1988
1999 12 3 2000 02 15.7988
2000 12 3 2001 02 24.4447
2001 12 3 2002 02 25.2617
2002 12 3 2003 02 18.2765
2003 12 3 2004 02 6.67826
2004 12 3 2005 02 76.1244
2005 12 3 2006 02 23.0719
2006 12 3 2007 02 18.392
2007 12 3 2008 02 94.4823
2008 12 3 2009 02 17.5251
2009 12 3 2010 02 186.502
2010 12 3 2011 02 42.3503
2011 12 3 2012 02 8.85382
2012 12 3 2013 02 8.34203
2013 12 3 2014 02 14.5145
2014 12 3 2015 02 13.0279
2015 12 3 2016 02 450.98
2016 12 3 2017 02 100.966
1982 12 4 1983 03 131.15
1983 12 4 1984 03 41.862
1984 12 4 1985 03 147.358
1985 12 4 1986 03 40.1696
1986 12 4 1987 03 280.419
1987 12 4 1988 03 56.5103
1988 12 4 1989 03 66.5566
1989 12 4 1990 03 36.8486
1990 12 4 1991 03 85.2209
1991 12 4 1992 03 1302.82
1992 12 4 1993 03 75.9312
1993 12 4 1994 03 128.788
1994 12 4 1995 03 48.2857
1995 12 4 1996 03 41.8787
1996 12 4 1997 03 154.431
1997 12 4 1998 03 49.4674
1998 12 4 1999 03 33.0639
1999 12 4 2000 03 13.9897
2000 12 4 2001 03 119.504
2001 12 4 2002 03 37.2914
2002 12 4 2003 03 40.3293
2003 12 4 2004 03 45.3583
2004 12 4 2005 03 91.9139
2005 12 4 2006 03 31.7024
2006 12 4 2007 03 39.8595
2007 12 4 2008 03 58.0142
2008 12 4 2009 03 20.0604
2009 12 4 2010 03 165.73
2010 12 4 2011 03 46.1937
2011 12 4 2012 03 11.8433
2012 12 4 2013 03 14.2075
2013 12 4 2014 03 15.0454
2014 12 4 2015 03 10.9327
2015 12 4 2016 03 26.2798
2016 12 4 2017 03 68.9088
